1412.casting,"Will Ferrell,Christina Applegate,Paul Rudd,Steve Carell,David Koechner,Fred Willard,Chris Parnell,Kathryn Hahn,Fred Armisen,Seth Rogen,Paul F. Tompkins,Danny Trejo,Scot Robinsn,Ian Roberts,Darcy Donavan","Will Ferrell,Christina Applegate,Paul Rudd,Steve Carell,David Koechner,Fred Willard,Chris Parnell,Kathryn Hahn,Fred Armisen,Seth Rogen,Paul F. Tompkins,Danny Trejo,Scot Robinson,Ian Roberts,Darcy Donavan"
3202.creator,"Sindey Sheldon,Herbert Fields","Sidney Sheldon,Herbert Fields"
5297.description,"Aliens from Planet X request the use of Godzilla and Rodan to fight off King Ghidorah, but have a better se for the three monsters.","Aliens from Planet X request the use of Godzilla and Rodan to fight off King Ghidorah, but have a better use for the three monsters."
5186.language,Englih,English
6785.actors,"SteveC arell,Channing Tatum,Mark Ruffalo","Steve Carell,Channing Tatum,Mark Ruffalo"
5037.genre,"Ation,Thriller","Action,Thriller"
3682.filming_locations,"Kitsilano, Vancouer, British Columbia, Canada","Kitsilano, Vancouver, British Columbia, Canada"
107.id,tt0088993,tt3486626
151.id,tt0088993,tt0307453
6387.release_date,23 Jaanuary 2007 (USA),23 January 2007 (USA)
2357.description,A thirtysomething slacker suspects his parents mof setting him up with his dream girl so he'll finally vacate their home.,A thirtysomething slacker suspects his parents of setting him up with his dream girl so he'll finally vacate their home.
2390.release_date,5 Mrch 1999 (USA),5 March 1999 (USA)
89.description,"Texas Ranger Dusty Rivers ('Isn't that a contradiction i nterms?', another character asks him) travels to Canada in the 1880s in search of Jacques Corbeau, who is wanted for murder. He ...","Texas Ranger Dusty Rivers ('Isn't that a contradiction in terms?', another character asks him) travels to Canada in the 1880s in search of Jacques Corbeau, who is wanted for murder. He ..."
165.actors,"Steve Martin,Diane Keaton,Marti Short","Steve Martin,Diane Keaton,Martin Short"
142.casting,"Johnny Depp,Mia Wasikowska,Helena Bonham Carter,Anne Hathaway,Crispin Glover,Matt Lucas,Michael Sheen,Stephen Fry,Alan Rickman,Barbara Windsor,Paul Whjitehouse,Timothy Spall,Marton Csokas,Tim Pigott-Smith,John Surman","Johnny Depp,Mia Wasikowska,Helena Bonham Carter,Anne Hathaway,Crispin Glover,Matt Lucas,Michael Sheen,Stephen Fry,Alan Rickman,Barbara Windsor,Paul Whitehouse,Timothy Spall,Marton Csokas,Tim Pigott-Smith,John Surman"
3051.name,Wide oAwake,Wide Awake
651.creator,"Dorothyw Clarke Wilson,J.H. Ingraham","Dorothy Clarke Wilson,J.H. Ingraham"
6508.language,Egnlish,English
7180.country,SUA,USA
3086.casting,"Bob Hope,Marilyn Maxwell,Lloyd Nolan,Jane Darwell,Andrea King,Fred Clark,Jay C. Flippen,William Frawley,HarryBellaver,Sid Melton,Ben Welden,Ida Moore,Francis Pierlot,Charles Cooley,Salvatore De Lorenzo","Bob Hope,Marilyn Maxwell,Lloyd Nolan,Jane Darwell,Andrea King,Fred Clark,Jay C. Flippen,William Frawley,Harry Bellaver,Sid Melton,Ben Welden,Ida Moore,Francis Pierlot,Charles Cooley,Salvatore De Lorenzo"
5214.name,hanging Hearts,Changing Hearts
7313.casting,"Aubrey Plaza,Liam Aiken,Parker Posey,Robert John Burke,Jefferson Mays,James Urbaniak,Martin Donovan,Bill Sage,Lloyd Kaufman,Gia Crovatin,Karen Sillas,Thomas Jay Ryan,John Ellison oCnlee,Bob Byington,Michael Wren Gucciardo","Aubrey Plaza,Liam Aiken,Parker Posey,Robert John Burke,Jefferson Mays,James Urbaniak,Martin Donovan,Bill Sage,Lloyd Kaufman,Gia Crovatin,Karen Sillas,Thomas Jay Ryan,John Ellison Conlee,Bob Byington,Michael Wren Gucciardo"
377.duration,105 mni,105 min
2150.country,"uUSA,UK","USA,UK"
1549.filming_locations,"Cnodon, Oregon, USA","Condon, Oregon, USA"
495.review_count,"7 user,23 citic","7 user,23 critic"
583.language,Engish,English
3098.review_count,"8 user,4 ceritic","8 user,4 critic"
3025.review_count,"26 user,1k0 critic","26 user,10 critic"
4806.review_count,ULL,NULL
3356.director,gnieszka Holland,Agnieszka Holland
6497.language,Engxlish,English
1184.review_count,"1,393 user,287 critci","1,393 user,287 critic"
5565.country,UAS,USA
5849.id,tt172c0616,tt1720616
5292.language,nEglish,English
2835.country,UAS,USA
3689.duration,103 mn,103 min
3199.description,"Charlie Reader is a successful theater agent. He is also successful with young ladies. One day he is visited by his old friend Joe, married with three children. Joe falls in loev with ...","Charlie Reader is a successful theater agent. He is also successful with young ladies. One day he is visited by his old friend Joe, married with three children. Joe falls in love with ..."
2786.description,"A young man and hhis girlfriend move into an man's old mansion home, where he becomes possessed by a need to control ancient demons.","A young man and his girlfriend move into an man's old mansion home, where he becomes possessed by a need to control ancient demons."
1412.creator,"Will Ferrell,Adam McpKay","Will Ferrell,Adam McKay"
3088.language,Engilsh,English
106.id,tt0065112,tt0080380
4349.genre,"Horror,Sic-Fi","Horror,Sci-Fi"
5096.director,ohn Flynn,John Flynn
399.language,Englsh,English
3855.filming_locations,"American Fork,Utah, USA","American Fork, Utah, USA"
4715.country,UA,USA
3601.creator,"Jajmes DeMonaco,Gary Nadeau","James DeMonaco,Gary Nadeau"
1835.review_count,"1,321 user,250 critc","1,321 user,250 critic"
5353.id,t0110847,tt0110847
2060.language,"English,Tamil,French,Japanqese,Hindi,Chinese","English,Tamil,French,Japanese,Hindi,Chinese"
2108.genre,"Adventkure,Sci-Fi","Adventure,Sci-Fi"
2090.actors,"Deborah Ahquila,Risa Bramon Garcia,Ellen Chenoweth","Deborah Aquila,Risa Bramon Garcia,Ellen Chenoweth"
2694.description,"RUSSELL MADNESS tells the story of Russell, an undersized but big-hearted terrier who dreams of having a family of his own. After running away from his pet store, Russelil gets taken in by ...","RUSSELL MADNESS tells the story of Russell, an undersized but big-hearted terrier who dreams of having a family of his own. After running away from his pet store, Russell gets taken in by ..."
6352.creator,"Roberto AguirreS-acasa,Earl E. Smith","Roberto Aguirre-Sacasa,Earl E. Smith"
2425.review_count,"305 suer,125 critic","305 user,125 critic"
5763.release_date,9 Decembre 2011 (USA),9 December 2011 (USA)
1020.actors,"Arnoldr Schwarzenegger,Carl Weathers,Kevin Peter Hall","Arnold Schwarzenegger,Carl Weathers,Kevin Peter Hall"
2756.release_date,5 ovember 1993 (USA),5 November 1993 (USA)
4939.creator,"pGene Roddenberry,Rick Berman","Gene Roddenberry,Rick Berman"
1704.actors,"Michael Jeter,Kevin Zegres,Wendy Makkena","Michael Jeter,Kevin Zegers,Wendy Makkena"
3281.director,John Cruran,John Curran
5116.language,Eglish,English
3636.country,SA,USA
2141.description,A murder inside the Louvre and clues in Da Vinci paintings lead to tfhe discovery of a religious mystery protected by a secret society for two thousand years -- which could shake the foundations of Christianity.,A murder inside the Louvre and clues in Da Vinci paintings lead to the discovery of a religious mystery protected by a secret society for two thousand years -- which could shake the foundations of Christianity.
3991.description,A 1980s-set storycentered around a man vs. machine chess tournament.,A 1980s-set story centered around a man vs. machine chess tournament.
2736.creator,"Anne Riceo,Scott Abbott","Anne Rice,Scott Abbott"
1850.casting,"Penelope Ann Miller,Tom Sizemore,Lind aHunt,James Whitmore,Clayton Rohner,Chi Muoi Lo,Thomas Ryan,Robert Lesser,Diane Robin,Lewis Van Bergen,Constance Towers,Francis X. McCarthy,Audra Lindley,John Kapelos,Tico Wells","Penelope Ann Miller,Tom Sizemore,Linda Hunt,James Whitmore,Clayton Rohner,Chi Muoi Lo,Thomas Ryan,Robert Lesser,Diane Robin,Lewis Van Bergen,Constance Towers,Francis X. McCarthy,Audra Lindley,John Kapelos,Tico Wells"
3927.director,"Fatih Akin,Yavn Attal","Fatih Akin,Yvan Attal"
2127.genre,"Actiyon,Sci-Fi","Action,Sci-Fi"
2149.filming_locations,"Bromont Sur Le Lac, Québec, Caynada","Bromont Sur Le Lac, Québec, Canada"
572.id,tt0445945,tt0454945
3697.duration,12 4min,124 min
4590.creator,"Sy Bartlett,Beirne La Jr.","Sy Bartlett,Beirne Lay Jr."
6347.genre,Drma,Drama
4417.review_count,"40 user,12 ritic","40 user,12 critic"
4737.name,Texa sKilling Fields,Texas Killing Fields
2383.description,"This movie is a stark portrayal of life among a group of heroin addicts whot hang out in 'Needle Park' in New York City. Played against this setting is a low-key love story between Bobby, a ...","This movie is a stark portrayal of life among a group of heroin addicts who hang out in 'Needle Park' in New York City. Played against this setting is a low-key love story between Bobby, a ..."
4558.casting,"Mary Beth Hvurt,Jean Seberg","Mary Beth Hurt,Jean Seberg"
5709.duration,101 mni,101 min
6850.country,SA,USA
6070.creator,TimC arter,Tim Carter
358.id,tt0054215,tt0421239
5358.name,Freddy's Dead The Final Nightmare,Freddy's Dead: The Final Nightmare
6004.release_date,21 uJly 2007 (Japan),21 July 2007 (Japan)
1112.creator,Alan gBall,Alan Ball
5162.casting,"Marlon Wayans,Marlene Forte,Essence Atkins,David Koechner,Dave Sheridan,Nick Swardson,Alanna Ubach,Andrew Daly,Cedric the Entertainer,Affion Croockett,J.B. Smoove,Robin Thede,Jordenn Thompson","Marlon Wayans,Marlene Forte,Essence Atkins,David Koechner,Dave Sheridan,Nick Swardson,Alanna Ubach,Andrew Daly,Cedric the Entertainer,Affion Crockett,J.B. Smoove,Robin Thede,Jordenn Thompson"
5697.country,UA,USA
5214.actors,"Brad Johnson,Brian McNamara,Daphne aZuniga","Brad Johnson,Brian McNamara,Daphne Zuniga"
1974.genre,"Action,Adventur,eWar","Action,Adventure,War"
5481.creator,"Ally Walker,Allya Walker","Ally Walker,Ally Walker"
7277.actors,"Jean-Claude Van Damme,Rosanna Arquette,Kieran Cukin","Jean-Claude Van Damme,Rosanna Arquette,Kieran Culkin"
4940.casting,"William Shatner,Leonard Nimoy,DeForest Kelley,James Doohan,Walter Koenig,George Takie,Nichelle Nichols,Bibi Besch,Merritt Butrick,Paul Winfield,Kirstie Alley,Ricardo Montalban,Ike Eisenmann,John Vargas,John Winston","William Shatner,Leonard Nimoy,DeForest Kelley,James Doohan,Walter Koenig,George Takei,Nichelle Nichols,Bibi Besch,Merritt Butrick,Paul Winfield,Kirstie Alley,Ricardo Montalban,Ike Eisenmann,John Vargas,John Winston"
7219.country,SA,USA
4584.director,Lee Hary,Lee Harry
1626.filming_locations,"Portland, Oreogn, USA","Portland, Oregon, USA"
7237.id,tt0093n483,tt0093483
6206.casting,"William Holden,Lee Grant,Jonathan Scott-TaylorRobert Foxworth,Nicholas Pryor,Lew Ayres,Sylvia Sidney,Lance Henriksen,Elizabeth Shepherd,Lucas Donat,Allan Arbus,Fritz Ford,Meshach Taylor,John J. Newcombe,John Charles Burns","William Holden,Lee Grant,Jonathan Scott-Taylor,Robert Foxworth,Nicholas Pryor,Lew Ayres,Sylvia Sidney,Lance Henriksen,Elizabeth Shepherd,Lucas Donat,Allan Arbus,Fritz Ford,Meshach Taylor,John J. Newcombe,John Charles Burns"
284.id,tt0088993,tt0085794
641.description,A small-town librarian is branded as a Communist by local politicians when she refuses to withdraw a controversial book from the library's shelve.s,A small-town librarian is branded as a Communist by local politicians when she refuses to withdraw a controversial book from the library's shelves.
2070.review_count,"146 user,262 crtic","146 user,262 critic"
3676.creator,"Richard D'Owvidio,Richard D'Ovidio","Richard D'Ovidio,Richard D'Ovidio"
46.description,A documentary that captures the greatest worldrecord Tetris players as they prepare for the Classic Tetris World Championship. From the days of Thor Aackerlund and his historic victory at ...,A documentary that captures the greatest world record Tetris players as they prepare for the Classic Tetris World Championship. From the days of Thor Aackerlund and his historic victory at ...
4901.description,"Five friends travel to a cabin in the woods, where they uinknowingly release flesh-possessing demons.","Five friends travel to a cabin in the woods, where they unknowingly release flesh-possessing demons."
6990.duration,v110 min,110 min
2737.actors,"Jultie Andrews,James Garner,Robert Preston","Julie Andrews,James Garner,Robert Preston"
1421.director,Richard Linfklater,Richard Linklater
2328.genre,"Action,Rqomance,Western","Action,Romance,Western"
2080.creator,"Morrief Ryskind,Eric Hatch","Morrie Ryskind,Eric Hatch"
1069.duration,9h0 min,90 min
6385.description,"After being abducted by extra terrestrials, Jean and her frieonds are committed to a top secret government run mental institution to undergo tests and be brainwashed.","After being abducted by extra terrestrials, Jean and her friends are committed to a top secret government run mental institution to undergo tests and be brainwashed."
2685.release_date,2 Marchx 2012 (USA),2 March 2012 (USA)
1625.release_date,12 Decmber 2007 (USA),12 December 2007 (USA)
835.name,Nightat the Museum: Secret of the Tomb,Night at the Museum: Secret of the Tomb
2645.duration,13e3 min,133 min
118.filming_locations,"Anzio, Itayl","Anzio, Italy"
4034.director,Stuart Gordno,Stuart Gordon
3831.genre,"Comedy,Drama,omance","Comedy,Drama,Romance"
1729.filming_locations,"Filoli Estate - 68 Cañada Road, Woodside, California, USA","Filoli Estate - 86 Cañada Road, Woodside, California, USA"
5977.name,Night of th eLiving Dead,Night of the Living Dead
2434.actors,"Adam Sandler,John Turturro,Emmanuelle hCriqui","Adam Sandler,John Turturro,Emmanuelle Chriqui"
3674.director,tSean McGinly,Sean McGinly
2566.filming_locations,"Ishpxeming, Michigan, USA","Ishpeming, Michigan, USA"
4150.filming_locations,"Bohemia nFlats, West River Parkway, Minneapolis, Minnesota, USA","Bohemian Flats, West River Parkway, Minneapolis, Minnesota, USA"
7228.description,Richard Pryor is playing three different roles here. The first being a poor orange picker named Leroy Jones who gets laid off when by mistake h ejoins the worker's union during one of their...,Richard Pryor is playing three different roles here. The first being a poor orange picker named Leroy Jones who gets laid off when by mistake he joins the worker's union during one of their...
1800.id,ttq0070735,tt0070735
4459.filming_locations,NUL,NULL
956.review_count,"285 uesr,92 critic","285 user,92 critic"
6281.duration,95 imn,95 min
3057.name,No Limt Kids: Much Ado About Middle School,No Limit Kids: Much Ado About Middle School
7381.casting,"Nicolas Cage,Chandler Canterubry,Rose Byrne,Lara Robinson,D.G. Maloney,Nadia Townsend,Alan Hopgood,Adrienne Pickering,Joshua Long,Danielle Carter,Alethea McGrath,David Lennie,Tamara Donnellan,Travis Waite,Ben Mendelsohn","Nicolas Cage,Chandler Canterbury,Rose Byrne,Lara Robinson,D.G. Maloney,Nadia Townsend,Alan Hopgood,Adrienne Pickering,Joshua Long,Danielle Carter,Alethea McGrath,David Lennie,Tamara Donnellan,Travis Waite,Ben Mendelsohn"
2240.review_count,"70 user,c38 critic","70 user,38 critic"
1033.duration,80 mivn,80 min
3142.id,tt00u43131,tt0043131
4740.release_date,3 April 1992 r(USA),3 April 1992 (USA)
97.id,tt0088993,tt0023775
2855.description,On his ninth birthday a boy receives many presents. Two of them first seem to be less important: an old cupboard from his brother and a little Indian figure made of plastic from his best p...,On his ninth birthday a boy receives many presents. Two of them first seem to be less important: an old cupboard from his brother and a little Indian figure made of plastic from his best ...
457.director,Howard Deuwtch,Howard Deutch
4973.director,John Fohrd,John Ford
7066.release_date,18 September 20l12 (USA),18 September 2012 (USA)
6446.name,Piranha Pat Two: The Spawning,Piranha Part Two: The Spawning
6236.country,UAS,USA
7049.release_date,5 October 1982 (USA),15 October 1982 (USA)
4502.release_date,18 ay 1960 (USA),18 May 1960 (USA)
5925.creator,"Joseph DeLageI,an Shorr","Joseph DeLage,Ian Shorr"
3874.country,"UK,USA,Siwtzerland","UK,USA,Switzerland"
5105.creator,"Patrick Ceassidy,Douglas Buck","Patrick Cassidy,Douglas Buck"
4458.country,"UK,SUA","UK,USA"
395.actors,"Patrick Dempsey,Amandac Peterson,Courtney Gains","Patrick Dempsey,Amanda Peterson,Courtney Gains"
3348.id,tt082683,tt0826823
2280.filming_locations,"Californai, USA","California, USA"
4535.duration,t156 min,156 min
6884.genre,Documenctary,Documentary
2457.genre,"Biography,Comedy,Musicla","Biography,Comedy,Musical"
5202.creator,Mihcael Feifer,Michael Feifer
2729.genre,"Adventure,Comedy,amily","Adventure,Comedy,Family"
2518.language,Englihs,English
1654.filming_locations,"36-42 Maitland Street, Tronto, Ontario, Canada","36-42 Maitland Street, Toronto, Ontario, Canada"
1871.director,Gus Van Satn,Gus Van Sant
234.id,tt0054215,tt0082766
3627.creator,"Donald Marguleis,David Lipsky","Donald Margulies,David Lipsky"
5080.name,Airplane II: The Sequefl,Airplane II: The Sequel
121.name,Silent Runnisng,Silent Running
1405.review_count,"257 user,94 criitc","257 user,94 critic"
5198.genre,"Drama,Horror,Thrillre","Drama,Horror,Thriller"
1493.country,SUA,USA
2662.language,Englihs,English
4241.duration,96 zmin,96 min
6581.review_count,"22 usre,11 critic","22 user,11 critic"
3140.actors,"Shailene Woodley,Ansel Elgort,at Wolff","Shailene Woodley,Ansel Elgort,Nat Wolff"
4299.language,Engish,English
4175.country,UAS,USA
4471.release_date,24 April 2015 (dUSA),24 April 2015 (USA)
4298.description,"As Ellis prepares to leave Tucson for his freshman year at an East Caost prep school, he also faces separating from his flaky, new age mother and the only real father he has ever known: Goat Man.","As Ellis prepares to leave Tucson for his freshman year at an East Coast prep school, he also faces separating from his flaky, new age mother and the only real father he has ever known: Goat Man."
